9464	148837	1871456	11
9465	449879	700937	11
9466	95955	1522322	5
9467	1526440	834966	8
9468	1337181	267714	19
9469	797107	1442055	20
9470	1964199	809882	1
9471	2092900	1841521	10
9472	792478	540768	3
9473	48347	971761	14
9474	1636761	774790	14
9475	616992	332343	6
9476	934378	863545	19
9477	1147171	987503	17
9478	1920042	492034	4
9479	1660628	1642092	11
9480	1818828	824717	13
9481	2049174	1446137	9
9482	191991	974438	14
9483	918406	786039	13
9484	1249694	1288091	3
9485	1476925	367895	18
9486	312964	94721	12
9487	1341521	100120	5
9488	1144102	1186573	8
9489	1099369	1876673	16
9490	460200	1219317	19
9491	938020	683396	11
9492	892132	1298306	6
9493	1727209	1150714	4
9494	1212299	1583358	17
9495	131182	167127	15
9496	576285	479582	14
9497	915550	379612	5
9498	957070	1391782	5
9499	1823047	2039397	14
9500	795200	1597803	19
9501	1805181	604463	6
9502	472571	905235	7
9503	1477331	446654	6
9504	1873789	1250335	14
9505	1438614	368511	4
9506	233833	1591632	7
9507	300732	1650019	3
9508	754314	1552280	7
9509	973318	542244	19
9510	1020612	1341828	18
9511	1036864	1721903	4
9512	1742156	127452	14
9513	1300141	1144748	19
9514	1233732	1032128	14
9515	1727459	2056070	9
9516	787804	852141	15
9517	426836	1966538	2
9518	828231	1277272	15
9519	668733	203947	6
9520	472592	1841615	20
9521	505062	849957	9
9522	545784	1315877	11
9523	134182	684161	3
9524	1312956	1345832	6
9525	860242	387832	5
9526	1950793	258023	14
9527	1883675	347183	19
9528	1804267	1842647	7
9529	1531553	935739	14
9530	584225	1956730	12
9531	40819	1720808	16
9532	1186046	742697	6
9533	1741620	63166	3
9534	881328	1340705	9
9535	129862	1541024	1
9536	342033	556573	16
9537	1108431	168753	14
9538	582223	292612	9
9539	732161	571781	16
9540	786306	1491117	3
9541	1266646	1467695	9
9542	508480	1675785	20
9543	18190	280078	3
9544	815512	2074739	14
9545	1225659	279075	7
9546	1248971	1684673	11
9547	1145727	566529	18
9548	585391	1472817	9
9549	950269	706815	19
9550	1829907	1983740	8
9551	445721	1560026	15
9552	22774	591212	12
9553	1938362	909916	18
9554	1445281	866001	4
9555	1891626	42024	20
9556	100118	1713118	3
9557	340344	553527	15
9558	731305	932597	16
9559	379299	527712	14
9560	787396	1367571	3
9561	569779	725162	5
9562	618774	280930	11
9563	637715	1725396	7
9564	1318992	972092	17
9565	1372950	1225715	10
9566	1927397	1560206	16
9567	950306	1629548	6
9568	1394442	1142699	2
9569	1446733	1263991	10
9570	308566	761633	9
9571	1291058	1737118	19
9572	572069	1983423	7
9573	581152	1737888	2
9574	1633113	1908253	4
9575	308089	226331	5
9576	647507	1933399	6
9577	1596635	626812	19
9578	741977	1196161	15
9579	322165	1520910	7
9580	1459706	218317	2
9581	1139266	714762	10
9582	1640450	241423	2
9583	368044	1128045	15
9584	506459	86149	8
9585	1420256	1627570	15
9586	1228400	1162087	2
9587	113399	2012858	2
9588	293115	1479192	5
9589	562152	159373	7
9590	167135	1306437	5
9591	498977	1011948	7
9592	268848	571769	10
9593	17320	2070463	10
9594	1650554	1954622	4
9595	610616	2085953	3
9596	869233	1864530	10
9597	917062	593317	2
9598	1495940	2019823	8
9599	2045236	1196346	2
9600	833444	537475	1
9601	275201	1654560	10
9602	1910519	1074538	15
9603	490685	1856419	15
9604	218283	279871	14
9605	601840	1105326	5
9606	394612	562183	8
9607	1047114	1774347	2
9608	1898575	355558	9
9609	1612213	1082733	5
9610	815110	731540	8
9611	2072323	1376934	6
9612	339564	1336888	13
9613	166767	1651448	1
9614	1907108	42479	9
9615	938029	621331	8
9616	932881	984423	7
9617	711611	977642	10
9618	1630983	466992	9
9619	561438	1494141	10
9620	919513	1798605	10
9621	921707	660425	9
9622	2041540	856929	8
9623	1941658	1653710	3
9624	933738	1764315	15
9625	817125	340718	9
9626	2061498	1794991	19
9627	937987	1097382	12
9628	680059	255873	8
9629	804495	1121118	17
9630	469515	1053541	5
9631	380846	854950	11
9632	7719	1979095	18
9633	1612768	108661	5
9634	1688654	1396278	3
9635	1892964	166794	2
9636	1074553	1938709	12
9637	804446	865135	14
9638	1853246	317229	9
9639	990963	2026499	10
9640	145012	610927	8
9641	123153	348636	19
9642	1126578	1399601	17
9643	412157	429574	8
9644	837467	1309177	6
9645	1932985	1275194	8
9646	1685055	98830	15
9647	16665	1178015	9
9648	444151	567877	14
9649	673869	1034473	13
9650	112018	805198	7
9651	431019	23172	13
9652	181483	1393352	3
9653	1616780	2054579	4
9654	1412965	937844	1
9655	1105371	1584887	18
9656	2092192	145108	16
9657	1709004	58525	14
9658	583992	988044	18
9659	1030141	1184270	9
9660	166853	1088721	14
9661	940873	714172	18
9662	1215694	2032536	18
9663	784931	776784	16
9664	2056975	1641059	16
9665	1873523	816696	4
9666	2020191	1008508	3
9667	295272	1285823	11
9668	127259	349769	6
9669	449040	415397	18
9670	833389	370391	7
9671	1316483	534468	6
9672	720484	964016	6
9673	54213	1896402	1
9674	1780672	220703	5
9675	1051942	1981220	3
9676	1942662	1568441	13
9677	382020	1697793	11
9678	311513	1155859	16
9679	1457117	2094897	8
9680	1880928	1295813	9
9681	1286483	807667	1
9682	2043152	1738224	14
9683	925241	1499462	19
9684	1283985	1700264	10
9685	1341314	1411717	8
9686	817408	445040	15
9687	231590	1544885	6
9688	650340	1368630	8
9689	765702	2037266	15
9690	1947959	1115071	18
9691	1684146	469953	2
9692	775635	428012	2
9693	77789	986850	13
9694	911741	1336551	18
9695	2024790	360246	4
9696	546343	743676	13
9697	1310409	942308	19
9698	179096	88519	7
9699	1741364	1261091	1
9700	509406	1363245	6
9701	969836	1640284	16
9702	1384162	849765	11
9703	858448	1664288	2
9704	345504	567227	11
9705	65338	2050361	18
9706	1055660	1698125	11
9707	1696983	258497	16
9708	582313	1146026	10
9709	269205	141264	11
9710	214966	535136	13
9711	1959829	574706	9
9712	573336	1851799	7
9713	709273	441044	5
9714	109602	1286703	4
9715	1580945	1103543	20
9716	1616228	53120	1
9717	560576	1924917	6
9718	971813	52035	17
9719	923459	1917550	8
9720	343969	1805038	13
9721	1337219	380226	10
9722	1457549	161881	7
9723	169884	532100	8
9724	954627	1788115	11
9725	573850	756462	19
9726	956843	1772458	17
9727	1202235	1214895	12
9728	1805515	646485	5
9729	129306	902455	16
9730	129191	1724333	14
9731	254854	949293	1
9732	2098631	1785086	6
9733	566948	1428750	2
9734	1025101	12180	9
9735	1153833	478973	13
9736	584187	106665	16
9737	2027083	1930548	3
9738	514940	763630	10
9739	818676	254976	9
9740	1451767	1228312	20
9741	439942	1866990	14
9742	51276	1244627	8
9743	559211	1492731	16
9744	1061688	1904203	19
9745	1666609	491467	17
9746	1338748	2070408	4
9747	1089250	972543	3
9748	1180086	1600254	12
9749	1010767	1233964	10
9750	1171567	503091	16
9751	574050	1811963	3
9752	375109	441593	18
9753	128418	942457	11
9754	1978681	860440	4
9755	239655	851868	20
9756	1853775	43491	20
9757	899885	195472	6
9758	1630117	1767291	3
9759	1681005	637023	3
9760	1940486	549183	9
9761	2052646	1461510	14
9762	1981473	1846422	14
9763	1901223	321095	15
9764	1295273	291670	17
9765	1808334	1101623	2
9766	153520	154350	17
9767	421145	1979184	13
9768	1973847	1896788	5
9769	777086	68646	5
9770	905992	289759	8
9771	415516	2012135	1
9772	650310	1072876	6
9773	2054632	1343445	18
9774	60706	1456598	6
9775	1901722	1414947	7
9776	2004925	516586	18
9777	1723068	1187485	10
9778	760030	1078445	18
9779	592054	1620069	19
9780	186307	647378	16
9781	849157	430080	9
9782	1988349	793024	9
9783	1854321	460810	7
9784	290554	1146068	3
9785	1290662	2048696	20
9786	1757328	1247026	10
9787	239720	988181	16
9788	372799	1538121	20
9789	261003	304621	8
9790	2006080	430808	1
9791	1329799	641935	3
9792	1828659	188888	13
9793	1146020	1407637	18
9794	235803	931391	10
9795	1854714	617186	16
9796	1026218	474808	8
9797	2006373	71100	12
9798	927840	954127	12
9799	980104	62712	10
9800	1372184	954996	19
9801	2094814	764875	1
9802	277457	1666773	13
9803	620156	565024	12
9804	1787556	1463792	3
9805	1254675	1891889	17
9806	1863916	1840895	20
9807	89439	487054	19
9808	1079577	1736567	14
9809	991962	1273313	19
9810	260057	202146	6
9811	2091808	285517	9
9812	1722106	2064255	14
9813	121625	1758185	20
9814	712049	1388059	20
9815	269496	1556126	4
9816	745682	890259	14
9817	1531602	1439572	2
9818	284211	1070181	20
9819	433161	1277173	13
9820	1407485	94611	5
9821	630539	1772517	19
9822	1246902	513604	8
9823	1415573	1426523	17
9824	848533	1278695	3
9825	1053126	1265101	11
9826	986824	1317983	12
9827	1872335	1750928	4
9828	1533957	337310	6
9829	428496	1414625	12
9830	1038114	220343	15
9831	1391555	825274	16
9832	2078664	127916	13
9833	552533	1047092	4
9834	817058	157676	18
9835	547961	1084263	9
9836	1914671	1926650	4
9837	734600	663778	18
9838	878658	1416279	12
9839	2027735	1080842	12
9840	1126308	598726	14
9841	1121032	1882031	14
9842	1868774	99347	3
9843	442198	28556	9
9844	543497	1538629	16
9845	68816	1358071	12
9846	656539	80315	14
9847	465504	1577236	5
9848	222346	1412805	6
9849	788867	275745	20
9850	381218	1142464	10
9851	273829	1209437	15
9852	1315519	1054818	8
9853	1068302	1104858	20
9854	1442435	1042412	17
9855	1202627	377770	17
9856	1807561	480218	3
9857	1058952	612688	8
9858	2093265	1819327	17
9859	1156562	1781504	6
9860	1839406	58115	2
9861	921103	225624	20
9862	895687	943263	5
9863	1285773	1660657	19
9864	68064	1863500	18
9865	508219	959830	19
9866	1071354	519161	11
9867	866986	2004062	14
9868	920640	791417	17
9869	46974	360238	20
9870	1004161	388733	6
9871	539157	2000674	9
9872	1683919	45808	9
9873	991059	1003163	3
9874	2065462	1967734	12
9875	1040204	578872	4
9876	1013604	1161342	20
9877	1213412	1799816	6
9878	689634	676384	3
9879	1917210	1633955	15
9880	1118030	1751536	19
9881	671790	159615	3
9882	1896682	1823422	11
9883	300873	468315	1
9884	1738405	1868919	15
9885	126923	1720464	18
9886	1373999	758406	20
9887	1511002	1663064	3
9888	721113	1539777	8
9889	629591	881142	5
9890	1818334	1559935	8
9891	1487850	764075	19
9892	1010564	893879	20
9893	521880	581900	7
9894	1705671	2031359	5
9895	540817	1842523	1
9896	1900821	471142	17
9897	766195	1630837	18
9898	547877	1375689	16
9899	1432172	1682851	9
9900	48960	1120248	3
9901	2017208	902718	6
9902	480484	1011339	19
9903	415113	1204640	9
9904	1564083	118964	16
9905	1803742	944892	14
9906	1781543	96776	3
9907	1145602	1083646	18
9908	1797920	732803	18
9909	1820970	692940	14
9910	1204245	1978958	17
9911	1337455	560103	15
9912	1689666	1183102	2
9913	1027686	1215116	6
9914	1809553	108390	9
9915	1794794	2018234	6
9916	1585777	1342420	3
9917	333207	34435	9
9918	593196	794805	6
9919	744385	1807925	15
9920	1199881	1387232	20
9921	267814	1154712	9
9922	6313	251842	9
9923	753568	1827641	9
9924	1862518	678639	8
9925	1749361	1075782	4
9926	149661	181506	12
9927	549361	146256	10
9928	679002	2055624	4
9929	1077054	109238	14
9930	1368720	810573	2
9931	278026	1878875	2
9932	773297	297713	20
9933	897223	1151713	2
9934	1413293	77254	19
9935	12925	1966903	3
9936	85758	1648155	7
9937	1181148	1753392	16
9938	1891463	956587	16
9939	1361434	1139051	5
9940	1343673	2093592	4
9941	1782712	612680	17
9942	397129	507613	9
9943	217468	1194903	15
9944	871721	653596	6
9945	407874	592494	1
9946	828674	754126	9
9947	468582	1378282	6
9948	1650787	1221540	6
9949	1746913	1454837	10
9950	642001	1549522	5
9951	1893134	1074757	10
9952	260353	1657264	5
9953	618808	876246	10
9954	97117	928280	6
9955	970759	206912	4
9956	6245	718778	3
9957	181693	890778	13
9958	1908083	1884515	8
9959	1997479	431963	18
9960	23019	325582	19
9961	2033851	1698140	18
9962	161725	177551	20
9963	41670	1281097	7
9964	22973	83659	4
9965	1097903	1294378	10
9966	430011	858642	4
9967	1594017	715994	15
9968	984549	1479215	9
9969	548180	1749271	3
9970	1139245	1575075	16
9971	1868145	1517999	12
9972	1772410	154773	8
9973	535210	1142430	20
9974	681327	945855	19
9975	2072149	943038	20
9976	1846820	1392833	8
9977	1624120	1739764	10
9978	1911513	69538	6
9979	564943	981206	18
9980	1760086	79410	2
9981	249599	128552	6
9982	1644625	1275531	13
9983	803737	708411	4
9984	1028020	1091965	10
9985	1501674	1645220	14
9986	1470775	620109	8
9987	125554	1273121	13
9988	91711	1194715	10
9989	611803	721705	19
9990	2093611	1075992	14
9991	942321	399432	19
9992	1205885	616284	16
9993	985327	1661553	8
9994	195587	1945566	8
9995	1398482	218436	14
9996	766547	671219	17
9997	2041304	561772	14
9998	932679	1628527	1
9999	384666	1412619	12
10000	1511954	1013424	1
10001	871344	1240326	13
10002	190148	23946	4
10003	229768	564846	14
10004	405493	768470	14
10005	1692051	874230	8
10006	1723229	217732	20
10007	442585	1067147	7
10008	963756	112724	20
10009	1067351	2001788	20
10010	1261076	1424625	6
10011	1290284	705681	5
10012	209520	693001	18
10013	399199	1470587	16
10014	1196002	1131825	8
10015	1108485	1740071	8
10016	218771	391030	4
10017	283949	860491	2
10018	194772	704485	19
10019	371095	1709827	6
10020	1602338	1414895	17
10021	1294529	967391	19
10022	305469	245016	6
10023	2056023	1090141	9
10024	328918	1350837	10
10025	854729	1422346	12
10026	429539	1930191	17
10027	501293	1031532	18
10028	1057001	1341972	8
10029	658826	403481	20
10030	1391407	832485	1
10031	438971	1486020	3
10032	1967957	1885358	12
10033	600715	528573	18
10034	1350231	1719814	18
10035	1448113	973760	5
10036	265080	250556	10
10037	2088068	1005930	10
10038	1882332	337949	14
10039	767776	1418975	17
10040	1945412	1613334	18
10041	454009	1846487	8
10042	224673	1536470	5
10043	437797	145783	14
10044	947359	422274	18
10045	1633811	1956655	18
10046	1787817	692204	15
10047	1437088	1365694	13
10048	1394462	706130	18
10049	1041792	3014	13
10050	840325	1671792	1
10051	929413	55584	18
10052	964410	654746	3
10053	1255095	1814343	17
10054	1294218	1654232	17
10055	618431	446077	4
10056	614283	113641	19
10057	1637844	514556	12
10058	64102	1436229	4
10059	34847	1373236	19
10060	1437573	1690572	10
10061	7949	475745	12
10062	1066766	2047714	19
10063	24242	796141	18
10064	1563229	1284631	11
10065	1471326	120183	10
10066	671228	1219412	20
10067	182657	70364	19
10068	519013	799880	5
10069	1189654	1682883	16
10070	1148764	1480351	8
10071	2047026	1566715	2
10072	555790	1713014	16
10073	227825	1829689	16
10074	52175	445311	3
10075	840775	1370939	19
10076	428663	1516133	13
10077	592935	565541	19
10078	46723	1682032	10
10079	2075014	1237687	10
10080	1935473	1488008	2
10081	1013596	65618	5
10082	900384	1603263	4
10083	1179057	837821	12
10084	255703	1882797	14
10085	940430	888575	2
10086	1996440	1096195	6
10087	2092286	805186	2
10088	1180251	1785784	1
10089	387899	472910	16
10090	827198	1588996	20
10091	174898	1540433	8
10092	1029184	1713031	7
10093	116217	1190590	4
10094	176211	1867159	11
10095	884566	560719	13
10096	906119	911678	20
10097	1015015	944132	20
10098	141034	582450	5
10099	590532	1628768	10
10100	1391846	954125	14
10101	132849	1696978	19
10102	360588	789439	14
10103	1162379	238788	4
10104	1647569	1802089	12
10105	704076	1882511	18
10106	644896	137406	9
10107	1069944	1988990	10
10108	788272	865670	9
10109	658345	955884	17
10110	1622413	521198	2
10111	643150	872401	18
10112	1132344	534163	15
10113	1011798	1922995	13
10114	347199	631092	12
10115	807050	1371390	10
10116	1859760	1123178	16
10117	30058	1909559	7
10118	254779	804126	7
10119	1668416	1553389	6
10120	1145497	330803	7
10121	2071634	980366	15
10122	1624017	1298382	2
10123	96326	734845	8
10124	1709722	556376	5
10125	415035	371565	9
10126	1111464	865274	5
10127	565430	1342314	5
10128	1326916	1618451	12
10129	1588212	482308	8
10130	1161106	1233006	1
10131	1693731	557680	12
10132	431803	1097551	9
10133	1055695	258546	10
10134	385694	1656633	15
10135	492062	1985365	17
10136	1008854	235383	9
10137	1057763	509071	2
10138	2507	1514543	10
10139	305738	1016591	11
10140	1940758	85841	10
10141	1515684	110623	15
10142	510388	1227066	3
10143	1882224	1679513	3
10144	1598440	240804	11
10145	1229462	1912159	18
10146	1422496	1991470	12
10147	1343364	1661453	10
10148	173703	864872	15
10149	940471	412212	17
10150	438625	705460	1
10151	35691	1359760	8
10152	24415	1478972	12
10153	52049	2083458	18
10154	996172	155574	16
10155	1921202	942101	10
10156	1012037	528739	10
10157	25678	595459	8
10158	1863129	518461	17
10159	912849	1562554	12
10160	936462	2088992	9
10161	1032262	1157671	13
10162	325420	1982746	14
10163	1270006	227119	12
10164	883753	433685	10
10165	549577	1995044	10
10166	871743	1024500	2
10167	374702	94500	16
10168	606354	953460	16
10169	522288	387719	7
10170	412844	196063	16
10171	132968	189320	7
10172	1901180	2076603	10
10173	910021	1269653	6
10174	1999647	391578	10
10175	502464	1526595	5
10176	2047241	656372	5
10177	988395	497759	13
10178	1342393	1317398	4
10179	167794	154106	20
10180	1830950	1784362	11
10181	1978860	1856558	14
10182	1825192	70611	8
10183	21067	105506	8
10184	170339	1031243	16
10185	1538500	1516336	19
10186	1646260	311607	1
10187	1039874	1682515	16
10188	42371	818416	2
10189	491311	1355751	4
10190	1384183	480487	19
10191	448850	542374	12
10192	1323670	813392	4
10193	1481705	476216	3
10194	745126	182251	3
10195	907705	2080789	14
10196	622800	440680	7
10197	1448470	537391	20
10198	1215177	1391137	11
10199	953121	2037756	17
10200	685421	1332438	7
10201	1373340	1179912	9
10202	1935768	1975420	2
10203	1485558	1831559	20
10204	175557	1634631	10
10205	60689	1072835	2
10206	1175389	1260869	6
10207	705378	1660449	18
10208	2088846	857474	15
10209	573670	188242	19
10210	22516	612401	11
10211	1144699	899581	6
10212	240125	1138953	19
10213	59997	1001056	9
10214	565212	944341	4
10215	682963	2062075	11
10216	585022	1831598	8
10217	96656	1619362	20
10218	164941	1661569	9
10219	1644768	1787282	15
10220	380881	544180	5
10221	1879422	785674	6
10222	1371985	188622	2
10223	1180691	1552015	15
10224	1617402	1920620	14
10225	831098	2091474	14
10226	1004526	1992310	11
10227	426210	1928489	17
10228	1018456	31978	3
10229	750853	1350000	11
10230	879138	528879	1
10231	1113530	1477279	10
10232	857836	359552	17
10233	761170	1131066	20
10234	1289413	651843	4
10235	487459	1576181	1
10236	551384	259486	14
10237	746709	1662198	4
10238	1696077	1348758	18
10239	1535516	1386824	14
10240	1782349	324374	12
10241	462093	1353987	20
10242	799407	735324	20
10243	1850549	438225	18
10244	282320	67768	5
10245	920500	2008694	18
10246	2000249	1746208	3
10247	1353668	1480988	15
10248	156477	29301	20
10249	1866309	1348469	14
10250	586368	1760756	4
10251	1384900	1696389	16
10252	435944	1880187	13
10253	891926	1131066	5
10254	554430	1629758	6
10255	2094873	374675	8
10256	1739828	1090758	8
10257	797109	1182858	16
10258	1817280	1253165	13
10259	473656	414941	13
10260	674349	1968160	14
10261	1183761	1208603	13
10262	1698378	1164734	5
10263	986054	493160	15
10264	407248	575131	12
10265	1518648	666516	13
10266	402947	1749373	7
10267	222949	368422	16
10268	1588774	1695175	4
10269	402782	1709100	14
10270	808234	1816997	16
10271	810258	1867301	13
10272	14468	1430369	16
10273	524398	1697310	4
10274	1304066	117707	13
10275	252757	1212223	12
10276	240279	1303669	9
10277	2087703	1188799	11
10278	2055787	1875390	17
10279	1171008	282542	1
10280	2090808	1006122	3
10281	1604540	94105	17
10282	724382	1313891	19
10283	1208580	1397054	10
10284	1174695	400465	3
10285	676810	1093553	13
10286	126219	787819	14
10287	1382304	404913	15
10288	1343840	1480265	5
10289	1331712	115039	1
10290	1403384	714890	14
10291	600809	1407162	15
10292	1053247	395969	11
10293	1837898	186731	5
10294	1116791	1402167	15
10295	944183	288118	9
10296	8882	1395200	8
10297	433801	764338	1
10298	2040448	1001220	1
10299	1690350	676668	15
10300	1677111	69099	2
10301	53673	1946010	9
10302	1620085	805480	17
10303	1442403	1814900	2
10304	825663	1250665	19
10305	1410885	2067553	2
10306	284404	366789	20
10307	1520510	1550626	9
10308	572972	601501	13
10309	930195	1222375	11
10310	1997814	2098557	1
10311	681773	596446	9
10312	1367840	969592	13
10313	807527	349296	10
10314	558936	1989129	1
10315	1196962	2098138	9
10316	1371928	1209779	7
10317	1296399	959795	6
10318	1159494	1005557	14
10319	1365824	1507027	19
10320	191964	1164351	3
10321	451245	1999455	17
10322	1682056	1233464	6
10323	1691583	1080312	8
10324	1864524	727373	2
10325	512910	857141	6
10326	1113188	1271296	10
10327	1539805	1243480	8
10328	1173639	1334991	16
10329	763677	1367765	6
10330	351285	815443	4
10331	1988465	13048	17
10332	337443	1208393	20
10333	1667428	1253886	16
10334	1722347	1958733	11
10335	1936963	1605546	20
10336	9674	1500250	4
10337	1967381	78596	11
10338	878598	1105485	17
10339	1274196	34163	18
10340	1975758	1010827	15
10341	1278403	1128273	7
10342	1235868	527976	8
10343	2046736	138626	18
10344	755783	1474930	2
10345	1803724	10751	9
10346	1523867	1299820	16
10347	721176	1012854	6
10348	1057218	1046434	7
10349	1855425	1729265	6
10350	1144589	1264424	16
10351	1118250	1646409	2
10352	399576	1368139	5
10353	16319	57414	18
10354	844339	1790204	13
10355	1870173	1359438	19
10356	677657	2014506	14
10357	763094	1043620	14
10358	416454	1649893	14
10359	2058902	1893624	3
10360	280493	1974245	6
10361	1005319	866555	3
10362	1614219	593352	12
10363	516331	1305095	17
10364	986650	577178	15
10365	740	1435203	6
10366	836263	1334857	13
10367	999810	221449	18
10368	1445239	105931	18
10369	432296	195329	16
10370	380483	1974821	5
10371	398176	1530105	9
10372	229663	954680	17
10373	860073	636637	4
10374	1082841	1400199	8
10375	500365	1669987	18
10376	1486133	456511	5
10377	1215603	889692	15
10378	14348	876660	18
10379	1683236	988719	12
10380	1189602	1880874	3
10381	176901	428114	20
10382	1699811	198446	7
10383	1902454	1227605	10
10384	202519	1661527	18
10385	1099826	1411692	7
10386	1316856	597629	11
10387	1430473	1838904	19
10388	891160	666057	2
10389	1408997	60896	18
10390	881463	1227007	13
10391	1817756	995608	4
10392	1917936	1565340	9
10393	632734	1802421	6
10394	980086	1049310	1
10395	1508694	701883	12
10396	452506	1163287	11
10397	1207036	1948791	14
10398	453166	99321	4
10399	550525	587859	20
10400	972892	1043426	14
10401	1430105	1363394	14
10402	2033130	2047567	18
10403	174888	159952	9
10404	447362	1305543	16
10405	2078418	158695	13
10406	569167	1160471	14
10407	921906	972133	10
10408	2053776	1081386	20
10409	1062385	1378704	18
10410	1616458	816830	1
10411	1482642	702612	11
10412	501555	1581068	13
10413	431806	160736	17
10414	939500	676653	1
10415	1329975	99283	10
10416	2047784	1547213	18
10417	1796405	1658036	19
10418	397865	1177134	20
10419	1670979	512759	4
10420	629619	1570781	14
10421	775185	887621	12
10422	1377464	1217868	13
10423	1297464	873953	6
10424	1755190	1712900	12
10425	1266125	376599	17
10426	1096668	1809602	12
10427	1978164	1146595	2
10428	903906	197399	19
10429	702938	843885	12
10430	1345813	27090	14
10431	1223519	1123226	8
10432	1226570	495372	13
10433	297639	1129393	1
10434	920359	1240471	6
10435	1431391	1010324	5
10436	1662368	165638	3
10437	1834920	2088197	7
10438	2063713	1882794	16
10439	739854	1176609	5
10440	1014088	723498	11
10441	1640531	968690	20
10442	1726949	698914	9
10443	1105087	1638818	16
10444	1580281	458539	16
10445	1232879	1336082	2
10446	862443	1761584	17
10447	1480993	1896619	12
10448	107888	725108	18
10449	1511042	702787	16
10450	1299408	1468841	9
10451	326672	2064499	8
10452	192980	1335922	5
10453	1195502	1973975	15
10454	2087963	1511241	10
10455	673638	2022821	12
10456	1743983	375391	12
10457	1487410	1731691	10
10458	952372	428416	14
10459	2046607	649863	14
10460	564735	1112277	3
10461	201507	941738	20
10462	2085546	336956	1
10463	1774512	314866	2
10464	2037482	737675	13
10465	1416364	806618	1
10466	1621014	1515703	7
10467	1942569	534259	7
10468	44824	374175	13
10469	800379	244702	14
10470	579392	1748549	4
10471	1873802	843435	7
10472	452166	1128888	19
10473	1622997	942141	15
10474	431979	333220	7
10475	375916	835201	1
10476	1105130	1646036	3
10477	1190814	530160	5
10478	144037	1702778	2
10479	1581911	1902134	12
10480	553506	1694644	19
10481	1040772	1985174	14
10482	871906	972817	16
10483	1529689	1370155	9
10484	1459183	1719983	19
10485	1935917	2061729	7
10486	1947916	933348	2
10487	1770571	600964	3
10488	2080423	386924	17
10489	1704183	1905501	15
10490	491466	2044180	16
10491	317956	1353305	10
10492	1691395	710371	9
10493	230478	349260	9
10494	1579397	150018	19
10495	532314	344448	4
10496	316732	1418463	20
10497	1192771	1493647	12
10498	1343032	515135	9
10499	664970	500315	11
10500	1402471	278843	9
10501	635751	799994	12
10502	1599362	752896	3
10503	671604	1057086	2
10504	694990	1965924	6
10505	1439654	1040241	7
10506	505578	1726913	15
10507	1975442	822868	6
10508	956028	1679039	16
10509	1474844	410083	5
10510	911582	922895	18
10511	804832	752965	14
10512	557460	333495	7
10513	547445	272471	16
10514	900351	1832938	4
10515	408438	1148662	3
10516	1455955	1489278	10
10517	224284	548626	5
10518	326108	1349454	17
10519	580470	1043288	10
10520	1575576	371647	14
10521	1269222	688740	1
10522	198005	462977	10
10523	1734736	1666665	15
10524	1617327	757416	14
10525	1328601	120136	7
10526	1138394	1842887	18
10527	725166	837305	1
10528	852159	65745	13
10529	1985946	649070	1
10530	742874	1132720	7
10531	2092690	2056098	8
10532	323357	1205863	10
10533	1932043	2011145	1
10534	1223946	2067674	14
10535	1477926	607916	5
10536	1464932	519786	16
10537	1617684	2031737	20
10538	566562	1632031	14
10539	919947	1868883	16
10540	1686957	1263154	20
10541	1730408	43916	12
10542	457125	2095275	13
10543	1223625	1616655	4
10544	828116	591297	2
10545	1905303	701171	14
10546	1085297	64974	10
10547	710746	125693	6
10548	1658068	2085818	13
10549	1565157	1030504	2
10550	1011454	2016403	4
10551	1009133	1047301	6
10552	1183269	5883	2
10553	232758	1121661	15
10554	190102	20661	6
10555	1871953	1082534	7
10556	1694516	1434432	15
10557	1569514	1837231	16
10558	1976293	808364	4
10559	2008718	1883819	13
10560	545642	1191170	11
10561	861086	430627	20
10562	1498122	1744973	8
10563	927674	84445	2
10564	992522	1448423	10
10565	372001	501425	3
10566	307557	1069523	10
10567	758149	951596	1
10568	430870	445266	16
10569	1479354	1161129	19
10570	375109	1875667	1
10571	1805081	2018679	2
10572	1130166	185072	18
10573	294808	1241046	16
10574	175850	1933020	7
10575	655222	1271906	11
10576	1096464	1175421	19
10577	686131	1612474	8
10578	1345470	1930863	8
10579	1325997	1897489	4
10580	1985643	1223944	16
10581	763778	824044	16
10582	348332	918607	12
10583	1941159	1222650	17
10584	1373400	827955	2
10585	761461	457870	16
10586	1932250	1664670	2
10587	1327222	955940	7
10588	2036024	298571	16
10589	414316	1078738	5
10590	750309	1999031	15
10591	1964	1170292	10
10592	1745981	1023220	7
10593	2062472	1182551	3
10594	120808	579052	18
10595	832120	805658	10
10596	980877	416893	14
10597	320718	1937279	16
10598	103949	1280096	11
10599	271082	1110641	10
10600	209347	150408	9
10601	1290386	1135447	20
10602	1514687	1501235	6
10603	687177	1379888	17
10604	1877470	662249	13
10605	284051	1036888	15
10606	58798	581230	20
10607	345030	391583	8
10608	159476	1927179	11
10609	428642	1420595	16
10610	1240334	1592804	14
10611	483871	1830466	15
10612	1505472	1611204	2
10613	2061000	2010535	16
10614	1413329	531464	19
10615	919158	791402	17
10616	859432	204797	13
10617	124487	1160663	12
10618	1545173	621490	4
10619	1155142	1116610	15
10620	1581055	776260	7
10621	939312	526964	18
10622	1271385	836121	17
10623	1491400	47726	20
10624	230927	2046834	20
10625	1616993	542385	6
10626	1781692	1154135	5
10627	502160	79769	15
